;Civil Turbojet/Turbofan Specifications;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;GE;CF700-2C;Falcon 20C;4.125;-;0,652;-;84;6,9;;1,90;;;;;;2;1 aft;-;8;2;-;1;;53,6;33,2;725;Notes;2;2;2;;;2;;;2;;2;2;
;GE;CF700-2D;Mystere 20, Falcon 20D;4.250;-;0,652;-;84;6,2;;1,90;;;;;;2;1 aft;-;8;2;-;1;;53,6;33,2;737;;2;2;2;;;2;;;2;;2;2;
;GE;CF700-2D2;Falcon 20E/F, Sabreliner 75A/80A;4.315;-;0,643;-;84;6,9;;1,90;;;;;;2;1 aft;-;8;2;-;1;;53,6;37,0;767;;;;;;;;;;;;;;
;GE;CJ610-1;Learjet 23, HFB 320, 1121A Commdore;2.850;-;0,990;-;44;;-;-;;;;;;1;-;-;8;2;-;-;-;51,1;17,7;399;Notes;2;2;2;;-;-;;;2;-;2;2;
;GE;CJ610-4;Learjet 23/24;2.850;-;0,990;-;44;;-;-;;;;;;1;-;-;8;2;-;-;-;45,4;17,7;389;;2;2;2;;-;-;;;2;-;2;2;
;GE;CJ610-5;HFB 320, 1121B/1122 Commodore;2.950;-;0,980;-;44;6,8;-;-;;;;;;1;-;-;8;2;-;-;-;51,1;17,7;402;;2;2;2;;-;-;;;2;-;2;2;
;GE;CJ610-6;Learjet 24B/D, Learjet 24C (not produced);2.950;-;0,980;-;44;6,8;-;-;;;;;;1;-;-;8;2;-;-;-;45,4;17,7;392;;2;2;2;;-;-;;;2;-;2;2;
;GE;CJ610-8;HFB 320;2.950;-;;-;44;;-;-;;;;;;1;-;-;8;2;-;-;-;45,4;17,7;407;;2;;2;;-;-;;;2;-;2;2;
;GE;CJ610-8A;Learjet 24E/F/25B/25C/25D/28/29;2.950;-;;-;44;;-;-;;;;;;1;-;-;8;2;-;-;-;45,4;17,7;407;;2;;2;;-;-;;;2;-;2;2;
;GE;CJ610-9;HFB 320, 1123 Commodore;3.100;-;1,000;-;44;6,8;-;-;;;;;;1;-;-;8;2;-;-;-;51,1;17,7;417;Notes;2;;2;;-;-;;;2;-;2;2;
;GE;CJ805-3;Convair CV-880;11.200;-;;-;;;;;;;;;;2;1 aft;-;17;3;-;1;;;;;Notes;;;;;;;;;;;;;
;GE;CJ805-3A;Convair CV-880;11.200;-;;-;;;;;;;;;;2;1 aft;-;17;3;-;1;;;;;Notes;;;;;;;;;;;;;
;GE;CJ805-3B;Convair CV-880;11.650;-;;-;;;;;;;;;;2;1 aft;-;17;3;-;1;;;;;;;;;;;;;;;;;;
;GE;CJ805-23B;Convair CV-990/-990A;16.100;-;0,530;-;171;13,0;;;;;;;;2;1 aft;-;17;3;-;1;;;;;Notes;;;;;;;;;;;;;
;GE;CJ805-23C;Caravelle 7/10A;16.100;-;;-;;;;;;;;;;2;1 aft;-;17;3;-;1;;;;;;;;;;;;;;;;;;
;GE;GE1;Technology demonstrator;5.000;-;0,700;-;77;11,0;-;-;;;;;;1;-;-;14;2;-;-;-;;;;;;;;;-;-;;;;-;;;
;GE;GE4/J5P;B-2707-200/-300 (not produced);51.500;68.600;1,040;1,86;646;12,5;-;-;;;;;;1;-;-;9;2;-;-;-;308,0;89,5;11.300;Notes;2;;;;-;-;;;;-;2;2;
;GE;GE39;Technology demonstrator;;;;;;;;;;;;;;2;2 UDF;-;;;-;-;;;;;Notes;;;;;;;;;;;;;
;GE;GE90-76B;777-200;76.400;-;;-;3037;39,3;1,65;8,40;17.500;0,545;0,83;35.000;;2;1;3B;10;2;-;6;123,0;192,8;134,0;15.596;Notes;1;;1;1;1;1;1;;1;1;1;1;
;GE;GE90-85B;777-200/-200ER;84.700;-;0,324;-;3037;39,3;1,65;8,40;17.500;0,520;0,83;35.000;;2;1;3B;10;2;-;6;123,0;192,8;134,0;15.596;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;GE90-90B;777-200ER, 777-200 (option);90.000;-;;-;3195;40,0;1,65;8,40;;;;;;2;1;3B;14;2;-;6;123,0;192,8;134,0;15.596;;;;;;;;;;;;;;
;GE;GE90-92B;777-200ER, 777-200 (option);92.000;-;;-;3221;40,0;1,65;8,30;;;;;;2;1;3B;14;2;-;6;123,0;192,8;134,0;15.596;;;;;;;;;;;;;;
;GE;GE90-94B;777-200/-200ER/-300;93.700;-;;-;;40,0;1,65;;;;;;;2;1;3B;14;2;-;6;123,0;192,8;134,0;16.644;;1;;;1;1;;;;1;1;1;1;
;GE;GE90-110B1;777-200LR, 777-300ER (option), 777-200F (proposed);110.000;-;;-;;;;;;;;;;2;1;??;??;??;-;??;123,0;192,8;134,0;;;;;;;;;;;;;;;
;GE;GE90-113B;;;-;;-;;;;;;;;;;2;1;??;??;??;-;??;123,0;192,8;134,0;;;;;;;;;;;;;;;
;GE;GE90-115B;777-300ER, 777-200LR (option);115.000;-;;-;;42,0;;;;;;;;2;1;4B;9;2;-;6;123,0;192,8;134,0;18.260;;1;;;1;;;;;1;1;1;1;
;GE;GEnx 72A1;787-3/-8/-9, A350-800/-900;53.000;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Instytut Lotnictwa;D-18A;;3.968;-;0,740;-;;8,0;2,07;0,70;;;;;;2;2;-;5;1;-;1;;76,4;35,4;838;;2;2;;2;2;2;;;2;;2;2;
;Instytut Lotnictwa;K-15;I-22;3.307;-;1,006;-;52;5,3;-;-;;;;;;1;-;-;6;1;-;-;-;61,4;35,1;705;;2;2;2;2;-;-;;;2;-;2;2;
;International Aero Engines;V2500-A1;A320-231;25.000;-;0,350;-;783;29,4;1,65;5,40;;;;;;2;1;3B;10;2;-;5;63,5;126.0**;67,5;5.074;Notes;1;1;1;1;1;1;;;1;1;1;1;
;International Aero Engines;V2522-A5;A319-131;22.000;-;0,340;-;738;25,2;;4,90;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.230;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2522-D5;MD-90-10 (not produced);22.000;-;0,340;-;848;25,2;;4,90;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2524-A5;A319-132/-132CJ;23.500;-;0,360;-;772;27,1;;4,90;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.139;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2525-D5;MD-90-30;25.000;-;0,350;-;784;27,7;;4,80;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.252;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2527-A5;A319-133CJ/-133XCJ, A320-232;26.500;-;0,360;-;784;27,7;;4,80;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.139;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2527E-A5;A320-233;;-;;-;;;;;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;;;;;;;;;;;;;;;
;International Aero Engines;V2527M-A5;A319-133CJ/-133XCJ;;-;;-;;;;;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;;;;;;;;;;;;;;;
;International Aero Engines;V2528-D5;MD-90-30/-30ER;28.000;-;0,350;-;825;30,4;;4,70;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.252;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2530-A5;A321-131/-232;31.400;-;0,360;-;849;31,6;;4,60;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.139;;1;1;1;1;;1;;;1;1;1;1;
;International Aero Engines;V2530-D5;MD-90-50 (not produced);30.000;-;0,360;-;;31,6;;4,60;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;;;1;1;;1;;1;;;1;1;1;;
;International Aero Engines;V2533-A5;A321-231;33.000;-;0,370;-;872;35,2;1,79;4,50;;;;;;2;1;4B;10;2;-;5;63,5;126.0**;67,5;5.139;;1;1;1;1;1;1;;;1;1;1;1;
;Ivchenko (Klimov);AI-25;Yak-40;3.300;-;0,570;-;33;8,0;1,70;2,10;976;0,795;0,50;20.000;;2;3;-;8;1;-;2;;78,5;35,3;705,0;;2;2;;2;2;2;2;;2;;2;2;
;Ivchenko (Klimov);AI-25A;Yak-40A;3.850;-;;-;;;1,70;2,10;;;;;;2;3;-;8;1;-;2;;;;;;;;;;;;;;;;;;
;Kuznetsov;NK-8-2;Tu-154;20.944;-;0,579;-;462;21,5;2,15;1,00;;;;;;2;2;2B;6;1;-;2;;187,5;56,8;4.629;Notes;2;;;2;2;2;;;2;;2;2;
;Kuznetsov;NK-8-2U;Tu-154A/B;23.150;-;0,569;-;503;23,2;2,15;1,05;;;;;;2;2;2B;6;1;-;2;;187,5;56,8;4.629;Notes;;;;;;;;;;;;;
;Kuznetsov;NK-8-3;Il-62;20.950;-;;-;;;;;;;;;;2;2;2B;6;1;-;2;;;;;;;;;;;;;;;;;;
;Kuznetsov;NK-8-4;Il-62;23.150;-;0,588;-;489;23,2;2,15;1,02;;;;;;2;2;2B;6;1;-;2;;201,0;56,8;4.629;Notes;2;;;2;2;2;;;2;;2;2;
;Kuznetsov;NK-8-6;(see NK-86);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kuznetsov;NK-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kuznetsov;NK-44K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kuznetsov;NK-86;Il-86;28.660;-;;-;644;13,4;;1,15;;;;;;2;2;2B;6;1;-;2;;143,0;63,0;5.401;Notes;;;;;;;;;;;;;
;Kuznetsov;NK-93;Il-96M, Tu-204-230, Tu-330 (proposed);39.683;-;0,235;-;2205;37,0;1,00;16,60;;;;;;3;2 DPF;7;8;1;1;3;114,2;235,1;;8.047;Notes;2;2;2;2;2;2;;;2;2;2;2;
;Kuznetsov;NK-144;Tu-144/-144D/-144LL;28.660;38.580;;;551;14,2;;0,60;;;;;;2;2;3B;11;1;-;2;;;;;Notes;;;;;;;;;;;;;
;Kuznetsov;NK-144A;Tu-144S (not produced);33.070;40.000;;;;17,0;;0,53;;;;;;2;2;3B;11;1;-;2;;;;;Notes;;;;;;;;;;;;;
;Kuznetsov;NK-321;Tu-144;30.843;55.077;;;805;28,4;;1,40;;;;;;3;3;5;7;1;1;2;;236,0;57,5;7.588;Notes;2;;2;2;;2;;;2;;2;2;
;Lotarev (Motor Sich);D-18T;An-124-100 'Condor', An-225 'Mriya';51.660;-;0,360;-;1687;25,0;;5,60;10.716;0,570;0,75;36.100;;3;1;7;7;1;1;4;91,7;212,6;115,6;9.039;;2;2;2;2;;2;2;;2;2;2;2;
;Lotarev (Motor Sich);D-18T-1;An-218-100;48.148;-;;-;;;;5,60;11.596;0,615;0,80;36.100;;3;1;7;7;1;1;4;91,7;212,6;115,6;9.039;;2;;;;;;2;;2;2;2;2;
;Lotarev (Motor Sich);D-18T-3;An-124-100M (proposed);51.660;-;;-;;;;;;;;;;3;1;7;7;1;1;4;91,7;212,6;115,6;9.039;;2;2;2;2;;2;2;;2;2;2;2;
;Lotarev (Progress);D-18TM;An-218 (proposed);55.777;-;;-;1698;;;5,50;;;;;;3;1;7;7;1;1;3;;224,5;117,6;10.472;;2;2;;;;;;;2;;2;2;
;Lotarev (Progress);D-18TR;An-218-200/-300 (proposed);60.627;-;;-;;;;;;;;;;3;1;7;7;1;1;3;;224,5;117,6;10.472;;2;2;;;;;;;;;;;
;Lyulka (Saturn);AL-5;Tu-110;12.125;-;;-;;10,0;;1,00;;;;;;2;2;2B;6;1;-;2;;;;;;;;;;;;;;;;;;
;Maverick;MC-750;MC-2400 Legend;750;-;;-;;;-;-;;;;;;1;-;-;10;2;-;-;;;;;;;;;;;;;;;;;;
;Microturbo;TRS 18-1;Microjet 200;293;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mikulin;RD-3;Tu-104;14.881;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mikulin;RD-3M;Tu-104A/D/V;19.180;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mikulin;RD-3M-500;Tu-104B;21.385;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Perm Aviadvigatel;D-21A1;S-21;11.750;-;;-;;20,2;2,99;0,83;;;;;;2;5;-;10;2;-;2;;;;4.630;;2;;;2;2;2;;;2;;;2;
;Perm Aviadvigatel;D-100;;42.000;-;;-;;35,0;;8,00;;;;;;2;1;2B;13;2;-;4;;;;;;;;;;;;;;;;;;
;Perm Aviadvigatel;D-110;;44.090;-;;-;;31,0;1,00;3,00;;;;;;2;2G;2B;13;2;-;4;;;;;;;;;;;;;;;;;;
;Perm Aviadvigatel;D-120;;;-;;-;;;1,00;5,00;;;;;;2;2;2B;13;2;-;4;;;;;;;;;;;;;;;;;;
;Pratt Whitney;JT3C-1;Prototype;;-;;-;;;;;;;;;;2;-;9;7;1;-;2;;;;;Notes;;;;;;;;;;;;;
;Pratt Whitney;JT3C-2;DC-8-11/-12;11.200;13.750;;0,950;;;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;38,9;3.870;Notes;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3C-4;707-120, 720;11.200;;;;;;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;38,9;;;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3C-6;707-120, DC-8-11/-12;11.200;13.500;0,775;;;;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;38,9;4.234;;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3C-7;720, 720F;12.000;-;0,785;-;187;13,0;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;38,9;3.495;;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3C-10;DC-8-12;;;;;;;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;38,9;;;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3C-12;720, 720F, 707-120 (option);12.000;-;0,775;-;187;13,8;;;;;;;;2;-;9;7;1;-;2;38,8;138,6;;3.550;Notes;;;;;;;;;;;;;
;Pratt Whitney;JT3D-1;707-120B/-120BF, 720B, 720BF, DC-8-51/52;17.000;-;0,520;-;450;12,5;;1,40;;;;;;2;2;6B;7;1;-;3;53,1;136,3;53,0;4.145;Notes;1;1;1;1;;1;;;1;1;1;1;
;Pratt Whitney;JT3D-1 (HK);707-120B;17.000;-;0,520;-;450;12,5;;1,40;;;;;;2;2;6B;7;1;-;3;53,1;136,3;53,0;;;1;1;1;1;;1;;;1;1;;;
;Pratt Whitney;JT3D-1 (HK3);707-120B;17.000;-;0,520;-;450;12,5;;1,40;;;;;;2;2;6B;7;1;-;3;53,1;136,3;53,0;;;1;1;1;1;;1;;;1;1;;;
;Pratt Whitney;JT3D-1 (Q);707-120B;17.000;-;0,520;-;450;12,5;;1,40;;;;;;2;2;6B;7;1;-;3;53,1;136,3;53,0;;;1;1;1;1;;1;;;1;1;;;
;Pratt Whitney;JT3D-2;(see military turbofan specifications TF33-P-3);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pratt Whitney;JT3D-3;707-120B/-320B/-320C, 720B, DC-8-51/-51F/-52/-52F/-53/-53F/-54/-54F/-55/-55F/-61/-61F/-62/-62F (option);18.000;-;0,535;-;;;;;;;;;;2;2;6B;7;1;-;3;;;53,0;;Notes;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT3D-3A;;;;;;;;;;;;;;;2;2;6B;7;1;-;3;;;;;;;;;;;;;;;;;;
;Pratt Whitney;JT3D-3B;707-120B/-320B/-320BH/-320C/-320CH, 720B, 720BF, DC-8-53F/-55/-62/-62F;18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;145,5;53,0;4.340;Notes;1;1;1;1;1;1;;;1;1;1;1;
;Pratt Whitney;JT3D-3B (HK);707-120B/-320B/-320BH/-320C/-320CH, 720B, 720BF, DC-8-51F/-53F/-54/-55/-62F(AF);18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-3B (HK2);707-320B/-320C, DC-8-51F/-52F/-54F/-55F/-61F/-62F(CF);18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-3B (HK3);707-320B, DC-8-51F/-54F/-55F/-61/-61F/-62/-62F/-62F(AF)/-62F(CF);18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-3B (Q);707-120B, DC-8-51/-51F/-52/-52F/-54/-55/-55F/-61/-61F(AF)/-62/-62F(CF);18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-3C;;18.000;-;0,510;-;450;13,0;1,66;1,40;;;;;;2;2;6B;7;1;-;3;53,1;145,5;53,0;4.340;;1;1;1;1;1;1;;;1;1;1;1;
;Pratt Whitney;JT3D-5;(see military turbofan specifications TF33-P-7);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pratt Whitney;JT3D-7;707-320B/-320C, DC-8-62/-62F/-63/-63F;19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;145,5;53,0;4.340;;1;1;1;1;1;1;;;1;1;1;1;
;Pratt Whitney;JT3D-7 (HK);707-320B/-320C;19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-7 (HK2);707-320B/-320C;19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-7 (HK3);707-320B/-320C, DC-8-62/-62F/-62F(AF)/-62F(CF)/-63/-63F/-63F(CF);19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-7 (Q);DC-8-62F/-63F/-63F(AF);19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;;53,0;;;1;1;1;1;1;1;;;1;1;;;
;Pratt Whitney;JT3D-7A;;19.000;-;0,520;-;472;13,5;1,82;1,43;;;;;;2;2;7B;7;1;-;3;53,1;145,5;53,0;4.340;;1;1;1;1;1;1;;;1;1;1;1;
;Pratt Whitney;JT4A-3;707-220, DC-8-21/-21F (option);15.800;-;0,770;-;;;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;;5.020;;;;;;-;-;;;;;;;
;Pratt Whitney;JT4A-5;707-220 (option);15.800;-;0,770;-;;;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;;4.815;;;;;;-;-;;;;;;;
;Pratt Whitney;JT4A-7;707-320 (option);15.800;-;0,770;-;;;-;-;;;;;;2;-;8;7;1;-;2;;;;;;;;;;-;-;;;;;;;
;Pratt Whitney;JT4A-9;DC-8-21/-21F/-33F/-33F(AF);16.800;-;0,810;-;;;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;43,0;5.050;;2;2;;;-;-;;;2;;2;2;
;Pratt Whitney;JT4A-10;707-320 (option);16.800;-;0,810;-;;;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;43,0;5.100;;2;2;;;-;-;;;2;;2;2;
;Pratt Whitney;JT4A-11;DC-8-33F/-33F(AF), 707-320 (option);17.500;-;0,840;-;256;12,5;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;;5.100;;;;;;-;-;;;;;;;
;Pratt Whitney;JT4A-12;707-320/-320F;17.500;-;0,840;-;256;12,5;-;-;;;;;;2;-;8;7;1;-;2;42,5;144,1;;4.895;;;;;;-;-;;;;;;;
;Pratt Whitney;JT8D-1;Caravelle 10B1R/10B3, DC-9-15;14.000;-;0,585;-;315;15,4;1,90;1,06;;;;;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;Notes;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT8D-1A;;14.000;-;0,585;-;315;15,4;1,90;1,06;;;;;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;2;2;;;-;-;;;2;;2;2;
;Pratt Whitney;JT8D-1B;;14.000;-;0,585;-;315;15,4;1,90;1,06;;;;;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;2;2;;;-;-;;;2;;2;2;
;Pratt Whitney;JT8D-3;(see military turbofan specifications TF33-P-102);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pratt Whitney;JT8D-5;DC-9-11;12.250;-;0,565;-;;;;;;;;;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;2;2;;;;;;;2;;2;2;
;Pratt Whitney;JT8D-7;727-100/-100C/-100QC/-100F/-200/-200F, 737-100/-200A/-200CA, DC-9-15/-15F(RC)/-31, Caravelle 10B1R/10B3/11R;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;1;1;1;1;1;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-7 (HK3);727-100/-100C, DC-9-15/-15F(RC);14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-7A;727-100/-100C/-100QC/-100F/-200, 737-100/-200, DC-9-14/-15/-15F(MC)/-31/-31;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;1;1;1;1;1;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-7A (HK3);727-100/-100C, DC-9-15/-15F(RC)/-32;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-7B;727-100/-100C/-100F/-200/-200A/-200F, 737-100/-200, DC-9-14/-15/-15F(MC)/-15F(RC)/-31/-31F/-32;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.096;;1;1;1;1;1;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-7B (HK);727-200F;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-7B (HK3);727-100/-100C/-100F/-200/-200A/-200AF/-200F, 737-200, DC-9-14/-15/-15F(MC)/-15F(RC)/-31/-32/-32F;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-7B (Q);727-100/-100F;14.000;-;0,585;-;315;15,8;1,93;1,07;4.270;0,796;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-9;727-100/-100C/-200/-200A, 737-200/-200A/-200C/-200CA, DC-9-32/-32F/-33F/-33F(RC), Caravelle 10B3/12;14.500;-;0,565;-;319;15,9;1,91;1,03;4.540;0,800;0,80;30.000;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.196;;1;1;1;1;1;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-9 (HK3);727-200F, DC-9-31/-32/-32F/-33F;14.500;-;0,565;-;319;15,9;1,91;1,03;4.540;0,800;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-9A;727-100/-100C/-100F/-200/-200A/-200AF/-200F, 737-100/-200/-200A/-200C/-200CA/-200AF, DC-9-31/-32/-32F/-33F(RC);14.500;-;0,565;-;319;15,9;1,91;1,03;4.540;0,800;0,80;30.000;;2;2;4B;7;1;-;3;42,5;123,5;42,5;3.196;;1;1;1;1;1;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-9A (HK3);727-100/-200/-200A/-200AF/-200F, 737-200/-200A/-200C/-200CA, DC-9-31/-32/-33F(CF)/-33F(RC);14.500;-;0,565;-;319;15,9;1,91;1,03;4.540;0,800;0,80;30.000;;2;2;4B;7;1;-;3;42,5;;42,5;;;1;1;1;1;1;1;1;;1;1;;;
;Pratt Whitney;JT8D-11;DC-9-21/-32/-41;15.000;-;0,620;-;327;16,2;;1,05;4.750;0,806;0,80;30.000;;2;2;6B;7;1;-;3;42,5;123,5;42,5;3.310;;1;1;1;1;;1;1;;1;1;1;1;
;Pratt Whitney;JT8D-11 (HK);DC-9-21;15.000;-;0,620;-;327;16,2;;1,05;4.750;0,806;0,80;30.000;;2;2;6B;7;1;-;3;42,5;;42,5;;;1;1;1;1;;1;1;;1;1;1;;
