Manufacturer;Model;Applications;Thrust (dry);Thrust (wet);Thrust (cruise);Specific Fuel Consumption (dry);Specific Fuel Consumption (wet);Specific Fuel Consumption (cruise);Total Airflow;Overall Pressure Ratio;FPR;Bypass Ratio;Cruise Altitude;Spools Count;Fan Stages;Low-Pressure Compressor;High-Pressure Compressor;High-Pressure Turbine;Intermediate-Pressure Turbine;Low-Pressure Turbine;Fan Width;Length;Width/Diameter;Weight (dry);semicomma
Rolls-Royce;RB.211-524H2-T;747-400ER (option);59.500;-;;;-;;;;;4,1;;3;1;7;6;1;1;3;86,3;125.0**;;9.470;
Rolls-Royce;RB.211-535C-37;757-200/-200(SF)/-200F;37.400;-;8.453;;-;0,646;1142;21,1;;4,4;35.000;3;1;6;6;1;1;3;73,2;118,5;;7.294;
Rolls-Royce;RB.211-535E4-37;757-200/-200ER/-200ET/-200F, Tu-204-120/-120C/-220/-220C/-222, Tu-224;40.100;-;8.700;0,324;-;0,598;1151;25,8;;4,3;35.000;3;1;6;6;1;1;3;74,1;117,9;;7.264;
Rolls-Royce;RB.211-535E4B-37;757-200/-200ET/-300, 757-200ER/-200F (option), Tu-214, Tu-330 (Tu-204-330) (proposed);43.100;-;;;-;;1151;25,8;;4,3;;3;1;6;6;1;1;3;74,1;117,9;;7.264;
Rolls-Royce;RB.211-535E4C-37;757-300;;-;;;-;;;;;4,3;;3;1;6;6;1;1;3;74,1;117,9;;7.264;
Rolls-Royce;RB.211-535F5-37;Tu-204-220/-222;43.100;-;;;-;;;;;;;3;1;6;6;1;1;3;;;;;
Rolls-Royce;RB.220;Do 231C (not produced);24.000;-;;;-;;;;;;;;;;;;;;;;;;
Rolls-Royce;RB.432;F29 (not produced);16.000;-;;;-;;;;;;;;;;;;;;;;;;
Rolls-Royce;Spey RSp.1 Mk.505-5;Trident 1/1C;12.550;-;3.070;;-;0,763;203;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;2.200;
Rolls-Royce;Spey RSp.3 Mk.506-2;;10.410;-;3.070;;-;0,764;;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;;
Rolls-Royce;Spey RSp.3 Mk.506-14;BAC 111-200;10.410;-;3.070;;-;0,764;;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;2.257;
Rolls-Royce;Spey RSp.3 Mk.506-14A;;10.410;-;3.070;;-;0,764;;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;2.257;
Rolls-Royce;Spey RSp.3W Mk.506-14AW;BAC 111-200;10.410;-;3.070;;-;0,764;;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;2.288;
Rolls-Royce;Spey RSp.3 Mk.506-14D;;10.410;-;3.070;;-;0,764;;;2,7;0,71;32.000;2;4;-;12;2;-;2;;110.0**;37;2.257;
Rolls-Royce;Spey RSp.4 Mk.510-5;Trident 1D;11.000;-;3.070;;-;0,77;;;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.312;
Rolls-Royce;Spey RSp.4 Mk.510-14;BAC 111-300/-400;11.000;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.332;
Rolls-Royce;Spey RSp.4 Mk.510-14W;BAC 111-300/-400;11.000;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.621;
Rolls-Royce;Spey RSp.4 Mk.511-5;Trident 1E/2;11.400;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.312;
Rolls-Royce;Spey RSp.4 Mk.511-5W;Trident 1E/2;11.400;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.317;
Rolls-Royce;Spey RSp.4 Mk.511-8;Gulfstream II/II-B/III;11.400;-;3.070;0,6;-;0,77;197;18,4;2,7;0,64;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.483;
Rolls-Royce;Spey RSp.4 Mk.511-14;BAC 111-300/-400;11.400;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.483;
Rolls-Royce;Spey RSp.4 Mk.511-14W;BAC 111-300/-400;11.400;-;3.070;0,6;-;0,77;206;18,4;2,7;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.621;
Rolls-Royce;Spey RSp.4 Mk.512-5W;Trident 2E/3B;12.000;-;3.070;0,6;-;;206;20,7;2,6;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.609;
Rolls-Royce;Spey RSp.4 Mk.512-14;BAC 111-475/-500, ROMBAC 111-560;12.550;-;3.070;0,6;-;;206;20,7;2,6;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.609;
Rolls-Royce;Spey RSp.4 Mk.512-14DW;BAC 111-475/-500, ROMBAC 111-560;12.550;-;3.070;0,6;-;;206;20,7;2,6;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.609;
Rolls-Royce;Spey RSp.4 Mk.512-14DWE;;12.550;-;3.070;;-;;;;2,6;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.609;
Rolls-Royce;Spey RSp.4 Mk.512-25;BAC 111-475/-500, ROMBAC 111-560;12.550;-;3.070;0,6;-;;206;20,7;2,6;0,71;32.000;2;5;-;12;2;-;2;32,5;109,6;37,1;2.609;
Rolls-Royce;Spey Jr. RB.183-2 Mk.555-15;F28 Mk.1000/Mk.1000C/Mk.2000;9.850;-;;0,75;-;;199;15,4;2,46;1;;2;4;-;12;2;-;2;32,5;97;;2.257;
Rolls-Royce;Spey Jr. RB.183-2 Mk.555-15H;F28 Mk.6000, F28 Mk.5000/Mk.6600 (not produced);;-;;;-;;199;15,4;2,46;1;;2;4;-;12;2;-;2;32,5;97;;2.257;
Rolls-Royce;Spey Jr. RB.183-2 Mk.555-15N;;;-;;;-;;;;;;;2;4;-;12;2;-;2;32,5;97;;2.257;
Rolls-Royce;Spey Jr. RB.183-2 Mk.555-15P;F28 Mk.3000/Mk.4000;9.900;-;;;-;;199;15,4;2,46;1;;2;4;-;12;2;-;2;32,5;97;;2.257;
Rolls-Royce;Tay RB.183-3 Mk.611-8;G300, G400 (Gulfstream IV/IV-SP);13.850;-;;0,43;-;0,71;410;15,8;;3,04;43.000;2;1;3B;12;2;-;3;44;94,7;;2.951;
Rolls-Royce;Tay RB.183-3 Mk.611-8C;G350, G400;13.850;-;;0,43;-;0,71;410;15,8;;3,04;43.000;2;1;3B;12;2;-;3;44;94,7;;2.951;
Rolls-Royce;Tay RB.183-3 Mk.620-15;Fokker 70;13.850;-;;;-;0,69;410;15,8;;3,04;30.000;2;1;3B;12;2;-;3;44;94,7;;3.185;
Rolls-Royce;Tay RB.183-3 Mk.650-14;BAC 111-475/-500/-560;15.100;-;;;-;0,69;418;16,2;;3,06;30.000;2;1;3B;12;2;-;3;44,8;94,8;;3.340;
Rolls-Royce;Tay RB.183-3 Mk.650-15;Fokker 100;15.100;-;;;-;0,69;418;16,2;;3,06;30.000;2;1;3B;12;2;-;3;44,8;94,8;;3.340;
Rolls-Royce;Tay RB.183-3 Mk.651-54;727-100(QF)/-100C(QF);15.400;-;;0,45;-;0,69;426;16,6;;3,07;35.000;2;1;3B;12;2;-;3;44,8;94,7;;3.380;
Rolls-Royce;Tay RB.183-3 Mk.670;727-200RE, DC-9RE, 737-100RE/-200RE, MD-95 (proposed for re-engining);18.000;-;;;-;;511;19;;3,2;;2;1;3B;12;2;-;3;50;112;;3.750;
Rolls-Royce;Trent 553-61;A340-541, A340-641?? (option);53.000;-;;;-;;1847;35,1;;7,7;;3;1;8;6;1;1;5;97,4;154;;10.400;
Rolls-Royce;Trent 556-61;A340-642;56.000;-;;;-;;1892;36,7;;7,6;;3;1;8;6;1;1;5;97,4;154;;10.400;
Rolls-Royce;Trent 556B-61;;;-;;;-;;;;;;;3;1;8;6;1;1;5;97,4;154;;10.400;
Rolls-Royce;Trent 560-61;;;-;;;-;;;;;;;3;1;8;6;1;1;5;97,4;154;;10.400;
Rolls-Royce;Trent 600;MD-11 (option);68.000;-;;;-;;2032;;;4,3;;3;1;8;6;1;1;4;97,4;154;102;10.400;
Rolls-Royce;Trent 672;767-400ERX;72.000;-;;;-;;;43,2;;;;3;1;8;6;1;1;4;97,4;154;102;11.400;
Rolls-Royce;Trent 6??;747-XQLR (candidate engine), 747-500X/-600X (not produced);;-;;;-;;;;;;;3;1;8;6;1;1;4;97,4;154;102;11.400;
Rolls-Royce;Trent 758;A330-141;58.000;-;;;-;;;;;;;3;1;8;6;1;1;4;97,4;154;;;
Rolls-Royce;Trent 764;MD-12 (not built);64.000;-;;;-;;;;;;;3;1;8;6;1;1;4;97,4;154;;;
Rolls-Royce;Trent 768-60;A330-341, A330-241 (option);67.500;-;;;-;;1932;35,2;;4,97;;3;1;8;6;1;1;4;97,4;154;;10.550;
Rolls-Royce;Trent 772-60;A330-242/-342;71.100;-;11.500;;-;0,565;1978;36,8;;4,89;35.000;3;1;8;6;1;1;4;97,4;154;;10.550;
Rolls-Royce;Trent 772B-60;A330-243/-343X;72.000;-;;;-;;1978;36,8;;4,89;;3;1;8;6;1;1;4;97,4;154;;10.467;
Rolls-Royce;Trent 775-60;A330-244, A330-344 (option);75.150;-;;;-;;2024;39;;4,77;;3;1;8;6;1;1;4;97,4;154;;;
Rolls-Royce;Trent 871-17;777-200;71.000;-;;;-;;;;;;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 875-17;777-200;77.900;-;;;-;;2482;35,9;;6,21;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 877-17;777-200;80.720;-;;;-;;2578;37;;6,15;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 882-17;777-200 (option);84.700;-;;;-;;;38,8;;;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 884-17;777-200/-200ER;86.910;-;;;-;;2661;39,8;;5,95;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 884B-17;;;-;;;-;;;;;;;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 890-17;777-200ER/-300, Tu-304 (proposed);91.300;-;13.000;;-;0,557;2720;42,7;;5,74;35.000;3;1;8;6;1;1;5;110;172;;13.100;
Rolls-Royce;Trent 892-17;777-200ER/-300/-300ER;91.450;-;;;-;;2645;40,8;;5,79;;3;1;8;6;1;1;5;110;172;;13.133;
Rolls-Royce;Trent 892B-17;;;-;;;-;;;;;;;3;1;8;6;1;1;5;110;172;;13.133;
Rolls-Royce;Trent 895-17;777-200ER, 777-300/-300ER (option);95.000;-;;;-;;2664;41,6;1,81;5,79;;3;1;8;6;1;1;5;110;172;;13.186;
Rolls-Royce;Trent 895C-17;777-200ER, 777-300/-300ER (option);95.000;-;;;-;;2664;41,6;1,81;5,79;;3;1;8;6;1;1;5;110;172;;13.186;
Rolls-Royce;Trent 8104;Technology demonstrator;104.000;-;;;-;;;45;;;;3;1;8;6;1;1;5;110;172;;14.400;
Rolls-Royce;Trent 970-84;A380-841;75.150;-;;;-;;;;;;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 970B-84;A380-841;78.300;-;;;-;;;;;;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 975;747-500X/-600X (not produced);75.000;-;;;-;;2481;35,8;;7,8;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 977-84;A380-843F;80.780;-;;;-;;;;;;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 977B-84;A380-843F;83.835;-;;;-;;;;;;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 980-84;A380-84?/-84?F (proposed future engine choice);84.100;-;;;-;;;;;;;3;1;8;6;1;1;5;110;208.8**;155,2;13.825;
Rolls-Royce;Trent 1000;787-3/-8/-9, A350-800/-900 (expected);53.000;-;;;-;;2750;;;11;;3;1;8;6;1;1;6;112;152;;;
Rolls-Royce;Viper Mk.600;;3.750;-;;0,95;-;;58;5,8;-;-;;1;-;-;8;2;-;-;-;;;;
Rolls-Royce;Viper Mk.601-22;HS 125-600B;3.750;-;;0,95;-;;;;-;-;;1;-;-;8;2;-;-;-;;;830;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710A1-10;G500 (Gulfstream V), G550 (Gulfstream V-SP);14.750;-;;0,39;-;;435;25,7;;4,2;;2;1;-;10;2;-;2;48;87;52,9;3.520;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710A2-20;Global Express, Global Express XRS, Global 5000;14.750;-;;0,39;-;;435;25,7;;4,2;;2;1;-;10;2;-;2;48;87;52,9;3.520;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710C4-11;G500 (Gulfstream V), G550 (Gulfstream V-SP);14.750;-;;0,39;-;;435;25,7;;4,2;;2;1;-;10;2;-;2;48;87;52,9;3.520;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710-48;Tu-334-120;16.000;-;;;-;;;;;;;2;1;-;10;2;-;2;48;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710-??;ARJ 21;;-;;;-;;;;;;;2;1;-;10;2;-;2;;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR710-??;SL-200/-300 (not produced);;-;;;-;;;;;;;2;1;-;10;2;-;2;;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR715A1-30;717-200;18.500;-;;0,37;-;;614;32,1;;4,7;;2;1;2B;10;2;-;3;56;93;60,2;4.597;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR715B1-30;717-200 (option);20.000;-;;;-;;;;;;;2;1;2B;10;2;-;3;56;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR715C1-30;717-200 HGW;21.000;-;;;-;;689;32,6;;5;;2;1;2B;10;2;-;3;56;93;60,2;4.597;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR715-55;Tu-354 (Tu-334-200) (proposed);20.000;-;;;-;;;;;;;2;1;2B;10;2;-;3;56;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR715-??;Il-214, RRJ, N-2130-100/-200 (candidate engine), A316/A317 (A31X) (not produced);;-;;;-;;;;;;;2;1;2B;10;2;-;3;56;;;;
BMW/Rolls-Royce (Rolls-Royce Deutschland);BR720;;;-;;;-;;;;;;;2;1;3B;10;2;-;4;;;;;
Rolls-Royce/Snecma;M45F;Technology demonstrator;;-;;;-;;;;;;;2;1;5B;7;1;-;3;;;;;
Rolls-Royce/Snecma;M45H-C;;8.800;-;;;-;;;;;;;2;1;5B;7;1;-;3;;;;;
Rolls-Royce/Snecma;M45H-D Mk.501;VFW 614 (not produced);7.760;-;2.745;0,451;-;0,725;233;18,8;1,6;2,85;20.000;2;1;5B;7;1;-;3;41,7;116,5;;1.483;
Rolls-Royce/Snecma;M45H-E1;;9.250;-;;;-;;;;;;;2;1;6B;7;1;-;3;;;;;
Rolls-Royce/Snecma;M45H-E2;;9.600;-;;;-;;;;;;;2;2;6B;7;1;-;3;;;;;
Rolls-Royce/Snecma;Olympus 593 Mk.601;Concorde;32.600;-;;0,7;-;;410;15,5;;;;2;-;7;7;1;-;1;;138.2**;47,9;5.814;
Rolls-Royce/Snecma;Olympus 593 Mk.610;Concorde;38.150;-;;;-;;;;;;;2;-;7;7;1;-;1;;138.2**;47,9;5.814;
Rolls-Royce/Snecma;Olympus 593 Mk.611;Concorde;38.400;-;;0,7;-;;450;;;;;2;-;7;7;1;-;1;;138.2**;47,9;5.814;
Rolls-Royce/Snecma;Olympus 593 Mk.621;Concorde;38.400;-;;0,7;-;;450;;;;;2;-;7;7;1;-;1;;138.2**;47,9;5.814;
PowerJet;SaM146;RRJ, Il-214 (candidate engine);15.000;;;;;;;;;;;;;;;;;;;;;;
Snecma/PWC;SPW14;(cancelled);14.000;-;;;-;;;;;;;2;1G;-;4 + 1C;2;-;3;;;;;
Solovyev;D-20;;11.905;-;;;-;;;;;;;2;3;-;8;1;-;2;;;;;
Solovyev;D-20P;Tu-124K/K2/V;11.905;-;;0,62;-;;249;13,6;2,6;1;;2;3;-;8;1;-;2;;130;38,3;3.236;
Solovyev;D-30-1;Tu-134/-134K/-134LK;14.990;-;;0,6;-;;280;18,6;2,65;1;;2;4;-;10;2;-;2;;156,8;41,3;3.417;
Solovyev;D-30-2;Tu-134A/AK/AN/B/B-1;14.990;-;;;-;;;;2,65;1;;2;4;-;10;2;-;2;;;;;
Solovyev;D-30-3;Tu-134A-3/B-3/BW;14.990;-;;0,608;-;;280;17,7;2,65;1;;2;5;-;10;2;-;2;;156,8;41,3;3.417;
Solovyev;D-30KP;Il-76T;26.460;-;;0,481;-;;640;18,4;;2,42;;2;3;-;11;2;-;4;;;;;
Solovyev;D-30KP-2;Il-76TD/MDP/LL;26.460;-;;;-;;;;;2,42;;2;3;-;11;2;-;4;;;;;
Solovyev;D-30KPV;A-40;26.460;-;;;-;;;;;;;2;3;-;11;2;-;4;;;;;
Solovyev (Perm Aviadvigatel);D-30KU;Il-62M (Il-62-200);24.250;-;;0,495;-;;593;17,4;;2,35;;2;3;-;11;2;-;2;;224;61,4;5.882;
Solovyev (Perm Aviadvigatel);D-30KU-2;Il-62M (Il-62-200);23.850;-;;;-;;593;;;2,35;;2;3;-;11;2;-;2;;;;;
Solovyev (Perm Aviadvigatel);D-30KU-90;;26.455;-;;;-;;;;;2,44;;2;3;-;11;2;-;2;;224,4;61,4;5.291;
Solovyev (Perm Aviadvigatel);D-30KU-154-2;Tu-154M;;-;;;-;;;;;;;2;3;-;11;2;-;2;;;;;
Solovyev (Perm Aviadvigatel);D-30U-154;Tu-154M;14.990;-;;0,6;-;;280;18,6;2,65;1;;2;4;-;10;2;-;2;;156,8;41,3;3.417;
Solovyev;PS-7;;17.000;-;3.417;;-;0,62;;;;;36.000;;;;;;;;47,6;;;2.976;
Solovyev;PS-9;Il-214-100, Il-214T (candidate engine);22.000;-;4.630;;-;0,59;;;;;36.000;;;;;;;;56,5;;;3.858;
Solovyev;PS-12;MS-21-100/-200/-300, MS-21K, MS-12KP (candidate engine);29.762;-;5.665;;;0,549;1193;40,2;;8,39;36.000;;;;;;;;73,6;;;5.400;
Solovyev;PS-12M;;32.740;-;6.062;;-;0,553;;;;;36.000;;;;;;;;73,6;;;5.400;
Solovyev (Perm Aviadvigatel);PS-90A;Il-96-300, Tu-204-100/-100C/-200/-200C, Tu-214, Tu-330 (Tu-204-330), Tu-134D (proposed), Tu-154M2 (not produced);35.250;-;;;-;;;;;4,8;;2;1;2B;13;2;-;4;;;;;
Solovyev (Perm Aviadvigatel);PS-90A-154;Tu-154M-2 (proposed);;-;;;-;;;;;;;2;1;2B;13;2;-;4;;;;;
Solovyev (Perm Aviadvigatel);PS-90A2;Il-96-300, Il-76TF, Tu-204-500/-600 (proposed);;-;;;-;;;;;;;2;1;2B;13;2;-;4;;;;;
Solovyev (Perm Aviadvigatel);PS-90A10;;20.283;-;;;-;;582;23,1;;3,76;;2;1;-;12;2;-;2;55,1;168,5;;4.180;
Solovyev (Perm Aviadvigatel);PS-90A12;Yak-242;26.455;-;;;-;;816;25,3;;5,05;;2;1;-;13;2;-;3;65,8;188,2;;5.071;
Solovyev (Perm Aviadvigatel);PS-90AN-76;Il-76TF;35.275;-;;;-;;1036;35,5;;4,6;;2;1;2B;13;2;-;4;74,8;195,4;;6.503;
Solovyev (Perm Aviadvigatel);PS-90AP;Tu-234;;-;;;-;;;;;;;2;1;-;??;??;-;??;;;;;
Solovyev (Perm Aviadvigatel);PS-90A-??;Il-214, RRJ (candidate engine);;-;;;-;;;;;;;2;1;2B;13;2;-;4;;;;;
Soyuz;R123-300;;3.100;-;;;-;;;;;6;;2;1;-;2 + 1C;1;-;1;;;;;
Soyuz;R126-300;Tu-324;8.818;-;;;-;;;;;;;2;1;-;5 + 1C;2;-;3;;;;;
Soyuz;R127-300;;1.985;-;;;-;;68;;;;;2;1;-;2C;2;-;2;;;;;
Turbomeca;Astafan 2;;1.685;-;;0,38;-;;;8,5;;1;;1;1;-;2 + 1C;3;-;-;;;;;
Turbomeca;Astafan 3;;1.900;-;;;-;;;;;;;1;1;-;2 + 1C;3;-;-;;;;;
Turbomeca;Astafan 4;;2.414;-;;;-;;;;;;;1;1;-;2 + 1C;4;-;-;;;;;
Turbomeca;Aubisque 1A;Saab 105;1.635;-;;0,6;-;;48;6,9;1,5;2;;1;1G;-;1 + 1C;2;-;-;;;;;
Turbomeca;Bastafan;;1.765;-;;;-;;;;;;;1;1G;-;2 + 1C;3;-;-;;;;;
Turbomeca;Marbore 2;Saulnier Paris 1;882;-;;;-;;;;-;-;;1;-;-;1C;1;-;-;-;;;;
Turbomeca;Marbore 2A;Noratlas N-2502;882;;;;;;;;-;-;;1;-;-;1C;1;-;-;-;;;;
Turbomeca;Marbore 6C;Saulnier Paris 2, Saulnier Paris 3;1.060;-;;1,11;-;;21;3,8;-;-;;1;-;-;1C;1;-;-;-;;;;
Turbomeca;Marbore 6F;CM.191 (not produced);1.058;-;;1,11;-;;21;3,8;-;-;;1;-;-;1C;1;-;-;-;;;;
Turbomeca/Snecma;Larzac 49-01;Falcon 10, Corvette;2.300;-;;0,61;-;;57;9;2;1,4;;2;2;-;4;1;-;1;;;;;
Williams;EJ22-1;Eclipse 500 (candidate engine);700;-;;;-;;;;;;;2;??;-;??;??;-;??;;41;14,5;85;
Williams;FJ22-1;(see EJ22-1);;;;;;;;;;;;;;;;;;;;;;;
Williams;FJ33-1;Aerostar, Century Jet, FJ-100, Leopard Six;1.200;-;;;-;;;;;;;2;??;-;??;??;-;??;;47,9;19;300;
Williams;FJ33-4;S-26 Safire, Javelin Mk.10, D-Jet;1.200;-;;;-;;;;;;;2;??;-;??;??;-;??;;47,9;19;300;
Williams;FJ33-??;MC-2400 Legend, A700;1.100;-;;;-;;;;;;;2;??;-;??;??;-;??;;47,9;19;300;
Williams;FJ33-??;Citation Mustang, ProJet (candidate engine);1.350;-;;;-;;;;;;;2;??;-;??;??;-;??;;47,9;19;300;
Williams/Rolls-Royce;FJ44-1A;Citation CJ1, SigmaJet, MagnaJet;1.900;-;;0,456;-;;63;12,8;;3,28;;2;1;1B;1C;1;-;2;20,9;41,9;;447;
Williams/Rolls-Royce;FJ44-1AP;Citation CJ1+;1.900;-;;;-;;;;;;;2;1;1B;1C;1;-;2;20,7;41,4;;460;
Williams/Rolls-Royce;FJ44-1C;SK60;1.500;-;;0,46;-;;58;10,3;;3,4;;2;1;1B;1C;1;-;2;;41,9;;447;
Williams/Rolls-Royce;FJ44-2A;Premier 1, SJ30-2, Citation Eagle II, NauticAir 450;2.300;-;;;-;;;;;;;2;1;1B;2 + 1C;1;-;2;;47,2;;;
Williams/Rolls-Royce;FJ44-2C;Citation CJ2, Spirit Wing Learjet 25D;2.400;-;;;-;;;;;;;2;1;1B;2 + 1C;1;-;2;;47,2;;;
Williams/Rolls-Royce;FJ44-3A;Citation CJ2+, CJ3;3.000;-;;;-;;;;;;;;;;;;;;;;;;
Williams;FJX-1;V-Jet II;540;-;;;-;;;;;;;2;??;-;??;??;-;??;;;;;
Williams;FJX-2;V-Jet II, Eclipse 500 (candidate engine);700;-;;;-;;;;;;;2;??;-;??;??;-;??;;41;14,5;85;
